,User_1,User_2,User_3,User_4,User_5,User_6,User_7,User_8,User_9,User_10,User_11,User_12,User_13,User_14,User_15,User_16,User_17,User_18,User_19,User_20,User_21,User_22,User_23,User_24,User_25,User_26,User_27,User_28,User_29,User_30,User_31,User_32,User_33,User_34,User_35,User_36,User_37,User_38,User_39,User_40,User_41,User_42,User_43,User_44,User_45,User_46,User_47,User_48,User_49,User_50
User_11,-0.16047040459458795,-0.13487353371970065,0.034228274930517326,0.373120883814825,0.460453180903733,0.1403091981572597,0.32554221930367977,0.12532942267074257,0.44376695315690645,-0.028637330271568156,1.0,0.22086605226857917,-2.515433382002086e-17,-0.3451511645707566,-0.13170964222896311,0.29565440949359006,0.09486166620303974,0.01975676047693417,0.37280056753966295,-0.21184142903720832,0.2633738282110694,-0.18257729794935185,-0.18839132540714956,-0.08328194058510058,0.17070124580314006,0.35390747519938603,-0.09053120293789615,0.029361010975735236,-0.09654993283385993,-0.4197159145497698,0.011894932192983623,-0.26298292288758285,-0.20856994139747329,0.15559124532266766,-0.5082231953842037,-0.17440554785664775,-0.06503951674908771,-0.1359579501767791,0.3876112265823951,0.15523207385475057,-0.031885658304000086,0.26294729021044433,0.12285020111901525,0.20188783533818042,0.05119973440880344,0.40442269756066346,0.08075034444498527,0.16937851061777284,0.03715930507273198,0.3983462501608863
User_12,-0.11154988015070155,-0.2663712508925452,0.4257503158417811,-0.1726312809947491,-0.029706482172355598,0.028696964995157677,-0.07806593923289827,0.2548039020677625,0.4090864692022509,-4.3960781710191036e-17,0.22086605226857917,1.0,0.12231460819382577,0.24507226397317713,0.10576977404896902,0.3172089194827911,-0.1734796467820117,-0.03580574370197174,0.2545518340843872,-0.2706786900292495,-0.26931572615643495,-0.03047897928098422,-0.27659702237442935,0.18703873845680735,0.19443351323772035,0.3661800620430306,-0.09524374757126802,0.13831718869682177,-0.33775764789916307,0.16649314669400914,-0.09154872352686776,0.1152700842702907,0.2924736986187414,0.174156181328892,0.19928141462752916,-0.25810834129978694,-0.12404778338225148,-0.46471299476059935,0.18981415059132406,-0.4004699608361622,-0.1668765328552289,0.08087326498635326,0.17150733484712116,-0.02058611609701179,-0.009349878557553603,0.032296049992065715,-0.23228900409627395,0.042334049052009486,0.21637006602567793,0.3967023499943226
User_13,0.22533220751408772,-0.48648648648648646,0.4759894424068141,-0.11579122383905176,-0.3110625876418024,-0.10240805702371976,-0.03411558838093345,-0.333518969170594,2.266233259184197e-17,0.2336376633340257,-2.515433382002086e-17,0.12231460819382577,1.0,-0.05011567798488835,-0.196293154912918,0.17853752120329322,0.13022229382338182,0.5066496126860498,0.4203107958497994,0.06629126073623878,0.050265800705143214,0.1408590424547527,0.009222260300494937,0.45647127386893804,0.05724126431178477,0.015735612426042885,0.3533726175100448,0.2917448997624608,-0.12882401608908087,-0.19776956131296144,0.11869551814047258,0.0947752825992373,-0.10985580265152213,-0.31297112308550806,-0.0868040590694794,-0.30974500486750395,0.09052649695240231,-0.00806556530826378,0.061738491948481654,-0.39339516722151957,0.1443811474817623,0.32893256898070533,0.008846325059969773,0.3447279679031181,0.10892624179067424,0.16443173657391705,-0.14652356753831727,-0.12289036095775187,0.38254602783800284,-0.04149637600983028
User_14,0.3651385650243751,-0.1847754276689965,0.10894616126805877,0.3506476849749672,0.13083616016451127,0.3851086489438291,-0.286547121814142,-0.34358821396689165,0.14740371886838613,0.2832872556870854,-0.3451511645707566,0.24507226397317713,-0.05011567798488835,1.0,-0.20398542680256868,0.032766778723998836,0.1255111586198856,-0.3500039254148719,-0.16136349862586977,0.28837928057356677,0.06439977761975829,0.0738377344329253,-0.5147160917294706,0.1573755527710221,-0.02560551044357687,0.004327022592386137,0.06660748630287955,-0.25852953606165113,-0.027555165551932,0.022018649266778937,0.31433088915604823,0.3520777053607585,0.2648802261589281,-0.058550700021475555,0.1779939851386501,0.1745946813180517,0.019317902650783876,-0.11207843840221811,-0.10761450809691589,0.09728491582784103,-0.2036401735678684,0.17883293540520953,-0.02530304136737358,-0.18051747296260978,-0.1411099679541693,-0.2559782518479321,0.10829203082852076,-0.04322928132781756,0.2514406637707031,-0.2816846896226632
User_15,0.11111291489219718,0.18402159313379915,-0.2618442899742548,-0.25752364298772606,-0.06761878056883534,0.09457196381226074,-0.05869047552233532,0.19153224819624995,-0.13267351187386905,0.06826610582685845,-0.13170964222896311,0.10576977404896902,-0.196293154912918,-0.20398542680256868,1.0,-0.16902672786993864,-0.2594188356844377,0.33209618858744244,-0.19680403058782006,-0.24992058380806723,0.07077558550156263,0.3149022642558521,0.28518619591791095,0.4462475665052491,0.08593000782454138,-0.15795542433099966,-0.2997823499322266,0.10128453742401908,0.2226403386799342,0.026755633004681735,-0.16438107404054725,0.07422642095079196,-0.16317310010138183,0.4409864800569228,0.14171515370300786,-0.07227452551295767,0.10203587100829443,-0.23537854853926907,0.34888313960770556,0.20124957997127704,0.44613799283602934,0.017735482784882566,0.03558110581333693,0.09390151174455762,-0.19675871489003643,-0.3277752120790108,-0.26666255811964423,-0.20047877796160712,0.164352992288862,-0.15294176934275208
User_16,-0.14834450098203245,0.1592154984646954,0.3192847905470794,0.21777390627607918,0.349468597032097,-0.14470707600384297,-0.15932584003039177,0.2339985749611145,0.2718286729639275,0.38664114563451135,0.29565440949359006,0.3172089194827911,0.17853752120329322,0.032766778723998836,-0.16902672786993864,1.0,0.48174345304491245,0.2927516796221052,0.07682619647355167,0.012031055178377234,0.10447582166789687,-0.29598028150528566,0.23399857496111445,0.0376521663149936,-0.11189014736727586,0.4322540456466409,-0.2238565301293117,0.15303758064722067,0.07132957128199352,-0.10170236869650655,-0.18282183388287374,-0.05385023259811974,0.20564280422657824,-0.12444319571701244,-0.05592573519187657,-0.19104562729361935,-0.16959746930336875,0.2950985957433331,0.13288764499403366,-0.22970697021069478,-0.44722394371407903,0.20606439056534132,0.059510813905619,0.1552918779361874,-0.1715944623988791,0.15242655211355507,-0.16081688022566926,0.3205343313545801,-0.11116942924050034,-0.04201016401717846
User_17,0.05996928635922406,0.057078706392176194,-0.12129107150633392,0.10196016567480527,0.22374838135525774,-0.13546839121489448,-0.2541572489121996,0.002764435736526494,0.004701524481395367,0.1478331732406665,0.09486166620303974,-0.1734796467820117,0.13022229382338182,0.1255111586198856,-0.2594188356844377,0.48174345304491245,1.0,-0.11142598310099067,-0.36580443012292924,-0.023417213107205324,0.28341717831060825,-0.38026509492254545,0.15039827484638818,-0.07246959881110665,-0.552512373507759,0.0837393066312433,-0.14220854241843245,-0.29734411118476756,-0.02508547033479351,-0.2776056497176566,0.34708169886451556,0.3849216792217909,-0.21417215507899984,-0.2162607395783923,-0.38579004877936857,-0.016658126227127295,-0.13024317114517095,0.15541176501799397,-0.1300621261387982,0.30757497838679926,-0.3565390770912276,0.01902387917498882,-0.17344466146285106,0.18450923836940802,-0.08914710719605277,0.23900593822035385,-0.1305033827567747,0.16502865193216956,-0.034980765866706114,-0.3320121683448509
User_18,0.41581476781429616,-0.2684247320866136,0.2234231371048224,0.03382138322671875,-0.09118474561209634,-0.022906937758134977,0.014676394142956755,0.2394484744626204,-0.23538215700580706,0.1357447135852258,0.01975676047693417,-0.03580574370197174,0.5066496126860498,-0.3500039254148719,0.33209618858744244,0.2927516796221052,-0.11142598310099067,1.0,0.09901926723429307,0.0049671638202028025,0.15557319383994295,0.13076986051347758,0.21485637896748114,0.2821505600694176,0.2778191498566683,0.0016369703748530084,0.020719496970755057,0.477990824676822,0.15702805476696502,-0.11637185709314428,-0.1136116573932983,-0.15999561746006902,-0.07585826061362602,0.004804251144911125,0.037689909507543244,-0.19801512893379788,-0.06310547428675069,0.20665742838643059,0.2065841360081165,-0.23642677209443966,0.07778345910606611,0.1333489805317386,0.17125358194148615,0.24796101798132936,-0.244424316487199,-0.0829325144231495,-0.20813789208693936,-0.35349088969207076,0.24047726425977012,-0.1530511598592006
User_19,-0.1027188358540239,-0.14466152702901774,0.20349901234484927,0.11455064743059663,0.11117493506439609,-0.10203587100829438,0.3320541844788255,-0.20104078689350188,0.3500024376096831,0.1203789301809597,0.37280056753966295,0.2545518340843872,0.4203107958497994,-0.16136349862586977,-0.19680403058782006,0.07682619647355167,-0.36580443012292924,0.09901926723429307,1.0,0.14875110401619704,-0.1198930372778718,0.05300773132294868,0.19019266766344256,0.1285247133249812,0.587124475438109,0.07476118960751002,0.13515649868520704,2.9577901013152334e-17,0.022485824345374897,-0.1926596495843076,-0.18352381148842517,-0.2580714892095516,-0.06893673540019496,0.15793544808208326,-0.29815162389258654,0.009329714106254005,-0.08614680270699883,-0.2528608687120869,0.2284683833658438,-0.22738057089560432,0.13198172232498964,0.24118355552884405,0.5222307303602953,0.14961190103141045,0.29353922039313,-0.02619924972972872,-0.14770166315427843,-0.14861613903151408,-0.20830016851983477,0.2884038617151085
User_20,0.14766489409671357,0.38124642583151164,-0.010320046584795435,0.0175561908681613,0.20326160237649496,0.12977693157527156,-0.09029737568917284,-0.3274972737073002,0.14640170841903027,0.015204644275237234,-0.21184142903720832,-0.2706786900292495,0.06629126073623878,0.28837928057356677,-0.24992058380806723,0.012031055178377234,-0.023417213107205324,0.0049671638202028025,0.14875110401619704,1.0,-0.1792279484123935,-0.18754517375317295,-0.2511832435876966,-0.3190926856884503,0.1954858753402296,0.020361673962844728,0.3586597498961739,-0.2503769824108507,-0.20218099720610225,-0.06060662401413338,0.5193938156333896,-0.27411647098264796,-0.11945462064187423,0.08422760352435839,0.037880237257497715,0.2451418871715948,0.15367603739208335,0.0701178034763163,-0.21821789023599247,0.21568259590580435,0.013973896548013724,0.21402408969698986,0.23734644158557208,-0.1905388368158144,0.33479208979344843,-0.5193452380952382,0.49912070600084574,-0.4661474817769115,-0.16789392295386976,0.16520280979328367
User_21,0.04777036913387955,0.0012868829910051883,-0.38777141146036703,0.35106572327871394,0.3520964771155923,0.2693115856237178,0.039991671241084124,0.13440327483533468,-0.014534201620996508,0.19876092201255133,0.2633738282110694,-0.26931572615643495,0.050265800705143214,0.06439977761975829,0.07077558550156263,0.10447582166789687,0.28341717831060825,0.15557319383994295,-0.1198930372778718,-0.1792279484123935,1.0,0.07405138924344566,0.09686230023539033,0.30109279332860006,-0.1477017451881769,0.09073091494467347,-0.33290674118572366,0.13596501934867838,0.47499096843900857,-0.2386390777741233,-0.23258795701102675,0.27187339334362076,0.11708336221903475,-0.24915502663124933,-0.41173665704400786,0.13464943520324135,-0.3003757045930554,0.057144099269370974,0.43241416872728455,0.19259837978881944,-0.14453040314465007,0.2810878619133898,-0.5751116790264736,0.20754615077626049,0.058258283106345926,-0.05387429629469479,-0.34009044832430335,0.10108863338396085,0.03321141595167996,-0.20237723121807175
User_22,0.18662779549099598,-0.03244854436961091,-0.10498723826447565,0.1125289727079113,-0.4475292502577732,0.12387435342034818,-0.11607340972331572,-0.3836886124146086,0.01631755171143892,-0.23918806106484022,-0.18257729794935185,-0.03047897928098422,0.1408590424547527,0.0738377344329253,0.3149022642558521,-0.29598028150528566,-0.38026509492254545,0.13076986051347758,0.05300773132294868,-0.18754517375317295,0.07405138924344566,1.0,-0.08488498678184495,0.4459101447929986,0.13232858008394108,-0.48623957477066765,0.10135224844835122,-0.09434957525961048,0.4714824812664698,0.08876637173751536,-0.4829140024843207,0.16513441113472754,-0.13648810497782723,0.10512809406820509,0.3091988209906483,-0.3198499373575948,0.03420827584535213,0.0391872120662962,0.28657865564541524,0.14396826382820663,0.23584628867684282,-0.19367517270460743,-0.04344789717073593,-3.739284877653925e-16,0.13990012891639697,-0.23528851064020603,0.08000711205939987,-0.2500127560782794,0.19359059589085523,-0.12316517640405795
User_23,-0.11081312147250591,0.41052391987058795,-0.2127770075428067,0.021865384430362806,-0.05437668827303163,-0.3919749120547305,0.20665742838643064,0.2684998839113426,-0.29891666567879405,0.2614605762786751,-0.18839132540714956,-0.27659702237442935,0.009222260300494937,-0.5147160917294706,0.28518619591791095,0.23399857496111445,0.15039827484638818,0.21485637896748114,0.19019266766344256,-0.2511832435876966,0.09686230023539033,-0.08488498678184495,1.0,0.0944459019541776,-0.1138279155427787,-0.20385136985016297,-0.31511100761641775,0.15336783532008935,0.2117094691908371,-0.19153702096517952,-0.4944900137199074,-0.033058233782361154,-0.14483466863466984,-0.02293978477960898,-0.26797788008065837,0.039537292972980344,-0.07943378240420795,0.20314331433630708,-0.12112607078623971,-0.08283282830562895,0.006111665713348745,0.0027526075242744726,0.006535668523690317,0.1840739965198885,-0.0423863514289264,0.23276233673077884,-0.6014863277853494,0.14474257570991508,-0.3998281872019329,-0.3019705254918835
User_24,0.32978834419499076,-0.31668690042314906,0.1727952668568745,-0.08780384119560515,-0.3811493910398297,0.04841167433568461,-0.13421269122681362,-0.28195430311254976,0.10523185318670714,-0.10685108457239514,-0.08328194058510058,0.18703873845680735,0.45647127386893804,0.1573755527710221,0.4462475665052491,0.0376521663149936,-0.07246959881110665,0.2821505600694176,0.1285247133249812,-0.3190926856884503,0.30109279332860006,0.4459101447929986,0.0944459019541776,1.0,0.16854783749998414,-0.24744794984910967,0.1886644327954368,0.15466207426427867,0.3435977585983812,-0.18503701110370133,-0.10601514211685172,0.03498676098764591,0.08319772107923586,0.23560917665851874,0.25699217560793436,0.1688258131104772,0.02337112122698865,-0.2970715685200208,0.34843328026857884,-0.15177865684328562,0.12430370492713896,0.32784173822552853,-0.18963041673817532,0.17560333321430024,0.1637277248407267,0.14446115550566205,-0.3976770764385396,-0.015212534816391954,0.419805580437317,-0.41819948178428445
User_25,0.23862632753981952,0.06562246567941654,0.16323335255601254,-0.16969854723957345,0.11992864500955881,-0.12287945782559405,-0.004317641898904246,-0.2569888589483887,0.4337012536320699,0.10152807496669315,0.17070124580314006,0.19443351323772035,0.05724126431178477,-0.02560551044357687,0.08593000782454138,-0.11189014736727586,-0.552512373507759,0.2778191498566683,0.587124475438109,0.1954858753402296,-0.1477017451881769,0.13232858008394108,-0.1138279155427787,0.16854783749998414,1.0,0.07323071203283897,0.44447122465378225,0.19772017562630412,0.023219931731927445,-0.02249971875527335,-0.05094567423273244,-0.3548136690796858,-0.08981622504236382,0.31915214529370817,-0.10603918214414998,0.03432820562934786,0.0046924186769574895,-0.31066507173527363,0.04449431863057157,-0.2033543033027431,0.052596171586346246,0.12478950638739204,0.3756934762038882,-0.3238487389509753,0.13735045173785682,0.12636882503081273,-0.08239446017291298,-0.1883775091267573,-0.0746793517446796,0.09224598930481286
User_26,-0.2857035727365695,-0.3417407053843426,0.10833333333333334,-0.1156267616930408,0.11998368332852544,-0.08338302913194226,-3.547787541369413e-17,0.2265146805917009,0.2518245856118502,0.252521469872821,0.35390747519938603,0.3661800620430306,0.015735612426042885,0.004327022592386137,-0.15795542433099966,0.4322540456466409,0.0837393066312433,0.0016369703748530084,0.07476118960751002,0.020361673962844728,0.09073091494467347,-0.48623957477066765,-0.20385136985016297,-0.24744794984910967,0.07323071203283897,1.0,-0.1771571001762618,0.5322683094086094,-0.25048971643405976,0.38357420688755955,0.06409632130907408,-0.17373979148474564,0.41752210587654126,0.031983015132344986,-0.16422941636048435,0.013073710645885653,-0.498596480319573,-0.026814826036819058,0.3245785478705883,-0.4820509864115218,-0.11635425434169148,0.41621811188104324,-0.11904199550341094,-0.10697243734810029,-0.11810266241713649,-0.06755642758206994,0.14368862354845713,0.2502558544811467,0.15294846504945495,0.3595701332669695
User_27,0.14175629679507915,0.03927653771003882,0.4608695011613319,-0.20564280422657824,-0.2834367779661368,-0.30854854645219304,-0.31772281531522006,-0.3802436080414551,0.09827698236013116,-0.34625084537706186,-0.09053120293789615,-0.09524374757126802,0.3533726175100448,0.06660748630287955,-0.2997823499322266,-0.2238565301293117,-0.14220854241843245,0.020719496970755057,0.13515649868520704,0.3586597498961739,-0.33290674118572366,0.10135224844835122,-0.31511100761641775,0.1886644327954368,0.44447122465378225,-0.1771571001762618,1.0,0.07390204103005697,0.1323763608239923,0.06753265399654924,0.3742668931079713,-0.43929893475725784,0.07634672838199369,0.019019023585962164,0.3039434795657961,0.07276710842140155,0.17827048424672076,-0.16748971693966178,-0.1888213004383093,-0.3547221653203199,0.24034760231457963,-0.14189355690175867,0.25481843032330365,-0.6876260331293141,0.4627539885468402,0.12187444941601124,0.22748005768200216,-0.40243218665026537,0.2219149187318844,0.14770166315427846
User_28,0.05418901833652795,-0.20104598665004053,0.2876465729226895,0.0728006865285683,-0.3270569948655228,-0.21142085452652837,-0.23516567029821975,0.35539327480497146,-0.011327650996396597,0.2580357109171222,0.029361010975735236,0.13831718869682177,0.2917448997624608,-0.25852953606165113,0.10128453742401908,0.15303758064722067,-0.29734411118476756,0.477990824676822,2.9577901013152334e-17,-0.2503769824108507,0.13596501934867838,-0.09434957525961048,0.15336783532008935,0.15466207426427867,0.19772017562630412,0.5322683094086094,0.07390204103005697,1.0,-0.07177241398755022,0.4990928958389539,-0.3306903554946128,-0.3910215241271114,0.32363528841803385,0.18773603030600122,-0.05186314670376041,-0.25314069060800864,-0.012077554130994936,0.16326804038527232,0.09327892476055816,-0.7645631817657044,0.1507507387090723,0.17263775884761154,-0.31445268588665837,0.06425416791240349,-0.01318569863555504,0.08190286188956308,-0.27918303394213745,-0.034920634920634935,-0.017800191689972454,-0.12691675627554277
